1014	322	1
2	265	1
41	1289	1
151	1690	1
2205	15	1
7	308	-1
7	51	-1
33	80	1
155	1494	1
729	1017	1
823	490	-1
1455	2	1
474	723	1
160	1139	1
864	273	1
37	210	1
2010	1656	1
53	90	1
750	57	1
654	62	1
151	235	1
158	443	1
322	181	1
127	11	1
592	284	1
2113	47	1
179	373	1
1905	14	1
33	122	1
602	453	1
84	61	1
44	352	1
1527	3132	1
211	1711	1
69	697	1
2349	33	1
306	417	1
64	1983	1
960	361	1
453	1591	1
565	443	1
112	1126	1
35	371	1
113	3371	1
1661	476	1
55	226	1
144	2468	1
624	1468	1
95	983	1
7	1787	1
490	118	1
28	227	1
7	876	1
1915	267	1
31	370	1
57	162	1
2319	12	1
3104	2	1
189	14	1
124	432	1
61	101	1
0	2995	1
5	277	1
68	486	1
299	2065	1
14	2632	1
493	23	1
1106	44	1
10	308	1
369	6	1
249	30	1
0	1573	1
2	28	1
215	218	1
2115	47	1
1	488	1
20	40	1
139	130	1
537	535	1
881	176	1
107	381	1
1077	1907	1
51	24	1
798	10	1
7587	7	1
48	7584	-1
536	44	1
165	1796	1
327	216	1
7594	5678	1
602	1198	1
16	144	1
3193	15	1
2845	0	1
328	688	1
2914	10	1
590	7564	1
412	102	1
503	2592	1
50	97	1
682	210	1
11	244	1
197	29	1
68	1757	1
3054	965	1
1179	6	1
277	5	1
914	1406	1
53	530	1
245	306	1
613	258	1
2654	1637	-1
261	10	1
29	1062	1
66	84	1
663	1278	1
39	96	1
2399	240	1
7563	101	-1
707	7485	-1
5	1349	1
276	197	1
512	65	1
120	0	1
277	7602	-1
695	24	1
2128	0	1
490	1038	1
115	1342	1
115	61	1
15	508	1
1397	3	1
189	156	1
4	1067	1
3427	1133	1
137	15	1
3119	14	1
312	322	1
2713	154	1
90	7423	1
3	7551	1
205	631	-1
237	249	1
14	7399	-1
2130	1478	1
142	1143	1
16	747	1
266	79	1
650	93	1
622	10	1
2786	7402	-1
467	355	1
2383	5	1
2544	149	1
44	41	1
280	557	1
10	4909	-1
1158	3773	-1
1589	0	1
297	1209	1
345	56	1
73	624	1
1172	1050	1
733	5	1
490	7414	1
364	712	1
9	945	1
2157	1025	1
11	1183	1
1063	2	1
23	373	1
228	92	1
429	830	1
379	667	1
1010	783	1
79	183	1
7	757	-1
2391	172	1
3132	126	1
26	491	1
478	255	1
60	177	1
7563	1111	1
111	7	1
91	308	1
341	3204	1
5	329	1
264	489	1
277	319	1
156	333	1
268	176	-1
106	23	1
66	8	1
21	7582	-1
292	174	1
124	298	1
410	305	1
552	94	1
490	9	1
8	195	1
712	138	1
3078	7594	1
831	103	1
289	903	1
56	406	1
8	2123	1
2335	7603	-1
37	13	1
7549	209	1
141	132	1
1637	166	1
139	1648	1
66	68	1
2556	53	1
148	639	1
74	8	1
1341	0	1
1797	529	1
109	23	1
9	158	1
7563	7497	-1
1110	131	1
255	235	1
2	9	1
151	1627	1
2901	51	1
160	77	1
2144	8	1
69	34	1
255	56	1
7549	411	1
200	534	1
34	13	-1
797	9	1
715	565	1
32	973	1
1298	183	1
1283	49	1
42	173	1
799	409	1
144	2250	1
1806	12	1
18	25	1
84	2407	1
29	1196	1
7551	714	1
527	7590	1
72	119	1
2356	80	1
10	7594	-1
77	628	1
19	158	1
1365	1015	1
115	335	1
1865	2359	1
50	7525	-1
0	332	1
254	7602	1
26	55	1
418	15	1
99	176	-1
213	7599	1
1149	91	1
84	96	1
7563	674	1
621	1268	1
442	128	1
33	1351	1
125	511	1
102	55	1
29	2255	1
134	175	1
21	637	1
1	773	1
1093	214	1
317	6	1
104	10	1
1918	39	1
1486	1034	1
3	214	1
2343	290	1
48	649	1
240	289	1
67	0	1
942	1303	1
1188	3254	1
223	7551	1
22	2446	1
3	1232	1
774	7448	-1
7	1793	-1
642	23	1
1	10	-1
30	36	1
962	146	1
113	144	-1
116	257	1
309	758	1
195	702	1
400	3	1
1589	18	1
57	140	1
27	513	1
1238	47	1
1499	1148	1
631	71	1
7549	2120	1
196	124	1
710	222	1
1631	1	1
42	7425	-1
1656	2010	1
91	94	1
75	78	1
29	1551	1
6130	26	1
128	1613	1
3145	372	1
730	7327	1
164	37	1
134	2126	1
613	7519	-1
133	742	1
110	7603	-1
119	45	1
3199	2	1
43	73	1
2	7511	1
36	74	1
120	632	1
74	36	1
183	746	1
7372	1432	1
1247	144	1
953	800	1
29	7578	-1
135	2405	1
133	324	1
1656	1432	1
847	7551	1
12	7602	-1
57	7577	-1
3180	2	1
76	776	1
109	66	1
130	10	1
3359	81	1
199	2449	1
3075	12	1
1540	7594	1
535	991	1
8	1135	1
1654	225	1
74	7393	1
1	1493	1
135	31	1
2329	26	1
50	671	1
1097	149	1
52	109	1
41	308	1
1624	444	1
302	783	1
35	246	1
2927	273	1
128	846	1
19	271	1
2	1546	1
1427	77	1
259	745	1
32	458	1
94	552	1
1103	2515	1
700	7442	1
143	348	1
4	7502	-1
7564	97	1
16	141	1
240	216	1
105	279	1
1176	0	1
18	14	1
42	136	1
300	944	1
5	3221	1
0	308	1
15	448	1
118	768	1
10	2179	1
271	10	1
917	1508	1
145	345	1
734	39	1
2856	175	1
173	774	-1
354	2511	1
3	0	1
28	176	-1
14	3090	1
1183	29	1
6	149	1
35	48	1
394	372	1
7	330	-1
7	7422	-1
7580	176	1
261	18	1
102	1507	1
2521	138	1
1988	2696	1
587	23	1
182	669	1
1363	67	1
68	1759	1
31	7410	1
201	3	1
7	1342	1
95	94	1
8	3	1
497	707	-1
7409	39	1
46	162	1
0	752	1
7506	240	1
528	235	1
2264	699	1
129	216	1
582	627	1
331	3324	1
6	176	-1
5341	7594	-1
121	28	1
67	598	1
1920	257	1
490	7600	-1
183	208	1
141	9	1
438	1401	1
42	87	1
34	7383	-1
1497	257	1
116	56	1
15	43	1
24	165	1
1025	142	1
124	7430	-1
1367	18	1
87	1404	1
1232	3	1
92	140	1
27	484	1
223	224	1
1294	3	1
263	20	1
336	178	1
180	225	1
1	36	1
189	42	1
95	4	1
25	815	-1
28	141	1
2221	7587	1
13	76	1
187	7578	-1
213	31	1
113	97	1
329	1	1
15	1089	1
95	2411	1
2239	165	1
686	10	1
378	465	1
884	7	1
165	9	1
1818	4	1
141	13	1
82	278	1
290	35	1
882	878	1
4	26	1
1128	2350	1
53	292	1
994	1209	-1
1291	107	1
43	9	1
858	572	1
3	1701	1
2831	408	1
359	91	1
495	7557	-1
751	94	1
25	385	1
751	6	1
543	562	1
115	33	1
2	884	1
257	873	1
9	2518	1
176	111	1
506	152	1
12	7548	-1
1422	83	1
1234	1700	1
7602	23	1
74	197	1
783	1010	1
176	878	1
27	7563	1
1051	1061	1
12	1209	1
3293	127	1
416	519	1
2	2330	1
891	19	1
80	970	1
1321	11	1
130	379	1
10	124	1
521	170	1
1892	57	1
986	1	1
0	1874	1
48	114	1
2146	0	1
1267	583	1
714	41	1
222	108	1
768	151	1
5341	52	1
1459	302	1
185	373	1
135	96	1
1259	540	1
123	226	1
102	39	1
3093	142	1
78	2674	1
42	1330	1
206	10	1
57	2335	1
2108	0	1
2058	358	1
213	1749	1
65	123	1
13	360	1
39	378	1
544	154	1
4	3306	1
2335	103	1
2620	1685	1
287	7	1
134	63	1
0	2184	1
411	974	1
51	192	1
231	68	1
35	7	1
20	265	1
2	773	1
24	1335	1
5	162	1
520	31	1
1	222	1
394	0	1
727	16	1
1675	711	1
303	388	1
190	344	1
761	1023	1
1044	86	1
17	728	1
229	280	1
0	3289	1
360	3011	1
68	1758	1
15	53	1
1032	176	1
255	1738	1
549	160	1
154	202	1
21	1022	1
639	91	1
91	647	1
163	15	1
3074	12	1
1277	21	1
18	72	1
328	136	1
32	294	1
1385	280	1
252	665	1
372	332	1
767	435	1
2931	32	1
20	318	1
6	1307	1
30	778	1
1628	7412	1
218	237	1
143	1887	1
1690	286	-1
24	7539	1
21	6	1
1525	330	1
622	257	1
367	1242	1
21	383	1
7	2920	1
12	3035	1
0	1845	1
45	177	1
0	2762	1
3	767	1
2976	30	1
6	2980	1
300	3105	1
21	948	1
29	571	1
1060	228	1
8	328	1
168	181	1
1801	258	1
552	692	1
45	176	1
490	359	1
0	157	1
1010	1005	1
176	2224	1
3	222	1
11	7584	1
388	438	1
172	495	1
933	235	1
177	1273	1
1221	15	1
1	2496	1
32	86	1
7505	7416	1
103	800	-1
29	622	-1
1629	715	1
416	753	-1
776	9	1
2092	0	1
679	1017	1
6	2360	1
134	234	1
289	1190	1
149	580	1
215	755	1
72	96	1
300	37	1
0	2382	1
141	6	1
7372	2535	1
110	206	1
62	1094	1
109	361	1
56	1441	1
823	2827	-1
705	397	1
397	10	1
12	74	1
358	7497	1
519	160	1
1	352	1
1921	1	1
412	246	1
7	451	-1
1153	3007	1
529	1797	1
2067	78	1
592	257	1
278	100	1
26	1361	1
13	49	1
139	133	1
374	899	1
563	22	1
56	255	1
685	24	1
7510	47	1
144	7327	-1
185	557	1
1977	1976	1
1855	1543	1
1374	4	1
483	104	1
375	7559	1
3221	5	1
5	705	1
111	72	1
72	21	1
321	2012	1
3	138	1
435	1418	1
1	13	1
216	1993	1
79	7597	-1
119	110	1
69	25	1
132	202	1
165	7535	-1
42	32	1
153	5341	1
23	8	1
1859	0	1
1201	603	1
204	40	1
373	559	1
2178	9	1
738	1330	1
7603	7333	1
180	862	1
358	2060	1
34	7561	-1
921	235	1
567	200	1
97	952	1
39	869	1
12	596	1
1145	797	1
517	736	1
255	37	1
447	922	1
9	74	1
87	7397	1
1	270	1
3342	81	1
1349	5	1
349	132	1
614	1440	1
856	76	1
2169	120	1
21	451	1
987	7595	-1
3204	341	1
939	1132	1
31	2243	1
1208	378	1
295	2	1
33	1860	1
696	331	1
2854	120	1
88	40	1
3019	0	1
103	245	1
1854	434	1
1186	1366	1
2406	347	1
220	6	1
508	2344	1
1826	45	1
0	249	1
2045	75	1
1953	3132	1
3013	9	1
604	229	1
0	816	1
6	1767	1
171	42	1
706	1044	1
277	165	1
225	919	1
115	1814	1
2291	5	1
2801	50	1
7372	1987	1
1143	797	1
38	1279	1
106	1	1
715	653	1
1126	11	1
535	1236	1
10	1	1
98	502	1
310	609	1
196	92	1
6	20	1
29	411	1
77	486	1
372	1059	1
1379	1	1
180	181	1
2822	0	1
2728	252	1
94	5	1
677	2611	1
1146	6	1
47	567	1
1779	68	1
57	82	1
0	1501	1
24	61	1
330	7333	1
2908	0	1
158	9	1
370	46	1
1201	604	1
521	176	1
702	29	1
1427	2527	1
3143	12	1
14	86	1
90	440	1
14	7160	1
1	188	1
2069	38	1
554	79	1
586	42	1
3	726	1
1690	178	1
11	4	1
19	7576	-1
176	286	1
5	1063	1
108	667	1
2338	816	1
41	83	1
123	88	1
2	1183	1
1557	48	1
206	82	1
961	965	1
1741	56	1
12	649	1
161	330	1
1086	22	1
51	361	1
37	7453	-1
120	118	1
5678	61	1
1255	872	1
282	321	1
77	276	1
136	263	1
318	77	1
7442	52	1
0	1042	1
221	7590	1
679	853	1
909	3	1
1191	1690	1
402	49	1
998	472	1
115	7420	1
1	445	1
79	490	1
248	1587	1
1834	176	1
283	625	1
246	412	1
765	3275	1
877	20	1
2723	791	1
919	2541	1
800	112	1
93	899	1
424	7569	-1
32	2808	1
797	2870	1
686	7564	1
972	2	1
588	1735	1
1373	5	1
84	6	1
160	1764	1
446	1970	1
20	747	1
659	16	1
112	354	1
25	16	1
1567	42	1
549	40	1
892	4	1
1367	244	1
14	957	1
86	7472	-1
2	1355	1
1993	216	1
145	7602	1
1589	34	1
905	278	1
29	486	1
531	3	1
549	77	1
615	1445	1
7334	103	1
329	1495	1
7	800	1
16	112	1
288	155	1
176	801	1
477	1248	1
25	61	1
7334	34	1
7	7411	-1
157	4	1
20	88	1
176	1164	1
518	744	1
20	44	1
29	227	1
271	425	1
176	31	1
84	7603	-1
1769	141	1
26	198	1
4	5	1
4	596	1
1270	64	1
200	1508	1
1019	50	1
12	5388	1
63	7334	1
235	3	1
2868	6	1
609	83	1
401	248	1
3	500	1
7509	7590	1
184	136	1
346	9	1
16	1690	1
172	140	1
10	2790	1
8	2780	1
0	3340	1
94	7603	-1
660	1006	1
149	46	1
516	26	1
179	14	1
306	556	1
23	2	1
565	137	1
9	346	1
32	2006	1
2335	25	-1
1455	146	1
1	1956	1
7575	613	-1
276	7563	-1
9	1149	1
1073	93	1
861	7563	1
689	454	1
83	506	1
149	144	1
245	84	1
14	1074	1
144	18	1
34	557	1
2129	408	1
57	374	1
4	244	1
28	6	1
2	204	1
2	241	1
664	922	1
642	94	1
6013	1340	1
87	139	1
275	555	1
873	2203	1
467	7551	1
24	94	1
640	26	1
156	588	1
12	1334	1
277	7587	-1
176	268	1
109	2418	1
210	7591	-1
25	244	1
72	493	1
798	116	1
490	7602	-1
29	5	1
189	257	1
80	114	1
945	518	1
1140	37	1
25	974	1
402	224	1
141	69	1
7441	2215	1
4	2332	1
7399	531	1
12	7579	1
355	77	1
173	9	1
145	540	1
1804	169	1
29	1194	1
261	974	1
5341	7406	-1
21	32	1
2379	94	1
381	7588	-1
50	210	1
166	327	1
366	15	1
1612	440	1
268	232	1
2480	383	1
1715	47	1
61	6	1
1379	689	1
355	7	1
2619	27	1
4	945	-1
128	771	1
4016	626	1
2526	136	1
2985	9	1
29	30	1
591	183	1
552	190	1
314	131	1
249	3	1
374	2335	1
24	20	1
750	240	1
7	381	-1
540	1626	1
76	402	1
51	636	1
2335	1392	1
7553	1034	1
2532	662	1
64	164	1
956	1025	1
39	270	1
2141	13	1
541	299	1
1331	2247	1
151	74	1
153	0	1
175	2230	1
7602	3	1
7516	176	1
1400	22	1
65	10	1
7549	7386	1
540	1259	1
50	156	1
280	2335	1
76	9	1
0	1707	1
2297	1648	1
401	609	1
521	5341	1
12	177	1
1761	592	1
125	7551	-1
7	526	-1
3356	586	1
620	23	1
9	96	1
3253	1146	1
39	254	1
51	82	1
24	89	1
160	30	1
23	61	1
3	7400	1
1894	95	1
3	38	1
556	5	1
136	184	1
2183	59	1
156	141	1
1573	18	1
1821	431	1
80	127	1
1416	83	1
1156	547	1
39	1028	1
3230	4	1
1	89	1
463	94	1
51	360	1
1565	7	1
2088	1704	1
15	1916	1
162	461	1
136	40	1
113	191	1
853	96	1
19	16	1
43	44	1
7570	7408	1
728	339	1
116	1316	1
7602	1722	1
8	69	1
120	1057	1
53	225	1
3179	12	1
11	287	1
269	471	1
578	129	1
635	2912	1
320	11	1
884	1825	1
1	2697	1
36	158	1
240	601	1
116	284	1
329	812	1
287	44	1
27	488	1
1531	12	1
1385	374	1
1313	32	1
2791	255	1
370	26	1
408	1286	1
192	349	1
203	7511	1
1381	0	1
246	80	1
671	151	1
597	5341	1
2	754	1
1334	455	1
22	1401	1
7552	2237	1
60	3195	1
214	472	1
6	2300	1
74	853	1
746	1516	1
20	551	1
798	132	1
24	1491	1
65	1645	1
2335	278	1
86	290	1
276	231	1
138	2509	1
911	41	1
60	1273	1
206	665	1
1788	218	1
2	308	1
249	1	1
453	17	1
7552	40	1
32	227	1
21	868	1
1158	862	-1
2092	56	1
10	776	1
892	135	1
446	340	1
143	411	1
2044	513	1
329	42	1
881	29	1
116	3	1
192	10	1
1007	7599	1
69	50	1
613	576	1
785	64	1
318	29	1
33	196	1
17	90	1
991	1097	1
19	371	1
562	1412	1
380	3	1
1273	2	1
243	294	1
1966	1635	1
216	1234	1
257	9	1
1840	7594	1
7551	847	1
979	33	1
53	367	1
2721	660	1
1719	0	1
29	7420	-1
304	586	1
210	271	1
17	2117	1
10	7562	1
117	764	1
1148	258	1
144	16	1
1	271	1
176	305	1
55	430	1
24	265	1
1118	7563	1
244	525	1
102	31	1
919	225	1
1581	593	1
130	653	1
548	106	1
7388	2211	1
1635	3	1
197	5	1
2143	13	1
546	1736	1
1209	129	1
339	607	1
358	2061	1
17	1283	1
127	579	1
364	611	1
1887	288	1
114	215	1
1347	6	1
1	1408	1
88	7438	-1
798	176	1
174	403	1
279	48	1
1627	573	1
256	208	1
1299	65	1
124	4	1
13	267	1
585	591	1
2104	16	1
72	7411	1
405	129	1
73	130	1
9	24	1
114	1573	1
19	1041	1
14	1904	1
6	3018	1
15	770	1
160	42	1
216	327	1
17	78	1
861	670	1
57	30	1
586	176	1
1165	2250	1
800	62	1
601	7574	1
462	72	1
145	2196	1
39	13	1
235	349	1
122	390	1
688	1159	1
1119	618	1
2	7603	-1
3	8	1
2153	588	1
93	336	1
103	48	1
162	4	1
21	46	1
2	226	1
291	308	1
2844	0	1
57	221	1
243	119	1
24	132	1
905	7385	1
3266	1825	1
2200	1033	1
839	3	1
181	148	1
6	698	1
35	196	1
44	1174	1
31	23	1
132	265	1
7564	7503	-1
291	124	1
640	7	1
295	67	1
303	3515	1
104	31	1
404	89	1
0	1028	1
8	283	1
7389	5	1
9	36	1
864	1123	1
798	318	1
7	701	-1
101	1257	1
7	390	1
429	12	-1
1248	569	1
1056	5	1
53	378	1
241	55	1
15	418	1
797	254	1
20	915	1
278	95	1
1194	706	1
259	17	1
724	9	1
49	662	1
6	7593	-1
487	1564	1
85	7559	-1
584	123	1
162	2	1
1913	15	1
107	2609	1
231	484	1
4	2407	-1
382	1646	1
311	783	1
215	10	1
7549	92	-1
1697	2665	1
54	687	1
825	4	1
181	7603	-1
3098	67	1
57	829	1
323	2582	1
248	3419	1
157	86	1
92	261	1
471	105	1
120	231	1
176	1537	1
289	489	1
6	29	1
7385	113	1
1155	86	1
5678	94	1
111	300	1
154	0	1
45	1811	1
15	44	1
1350	98	1
178	7597	-1
155	7602	1
41	1	1
552	549	1
903	289	1
41	839	1
367	381	1
1806	67	1
116	7587	1
462	190	1
31	10	-1
1132	230	1
30	145	1
38	50	1
65	99	1
903	102	1
332	258	1
411	715	-1
1	108	1
7	968	-1
67	7598	-1
84	7397	1
36	1024	1
694	157	1
672	59	1
438	624	1
786	28	1
490	683	1
365	1692	1
20	184	1
28	4	1
49	1754	1
57	26	1
2190	517	1
7595	987	1
47	20	1
472	1	1
7530	57	-1
114	122	1
224	1333	1
155	691	1
1279	733	1
128	1080	1
396	244	1
17	193	1
124	495	1
1226	7400	-1
705	115	1
113	3428	1
1600	605	1
169	1960	1
1798	951	1
176	41	1
7602	2747	1
250	543	1
88	1266	1
41	269	1
143	54	1
48	2337	1
268	86	1
6	3051	1
5341	134	1
1719	65	1
677	302	1
2335	229	-1
54	184	1
704	1850	1
3	445	1
23	7511	1
0	1335	1
67	7603	-1
51	188	1
7	7474	-1
191	97	1
56	303	1
287	57	1
7444	124	1
93	374	1
19	1126	1
84	198	-1
1620	3	1
105	421	1
190	1518	1
2111	7602	1
1107	422	1
3042	24	1
485	409	1
374	1	1
96	104	1
463	1897	1
7564	7516	1
430	860	1
116	7599	1
14	697	1
2564	15	1
105	327	1
14	2425	1
540	383	1
131	1110	1
1336	41	1
7455	37	1
336	652	1
333	9	1
6	1316	1
91	1052	1
7564	5341	-1
3059	12	1
135	40	1
9	174	1
132	7414	1
66	1067	1
10	192	1
176	881	1
360	37	1
828	414	1
97	113	1
1367	248	1
2	1835	1
453	1148	1
1550	62	1
68	1779	1
69	19	1
271	6	1
24	3070	1
246	1574	1
14	1207	1
10	2256	1
245	336	1
2335	163	1
752	2	1
141	279	1
176	1713	1
1589	2428	1
7564	6	1
102	26	1
184	7561	1
259	0	1
403	129	1
75	677	1
715	1605	1
30	135	1
349	7396	1
1180	737	1
0	2175	1
491	26	1
312	147	1
4	58	1
11	1042	1
0	19	1
756	18	1
122	115	1
2240	68	1
172	6	1
692	451	1
39	315	1
1707	131	1
205	12	1
84	117	1
118	270	1
465	44	1
0	1060	1
82	50	1
121	1737	1
38	3	1
67	1827	1
146	55	1
456	45	1
5	548	1
79	383	1
0	303	1
887	1885	1
176	165	1
18	6	1
535	2642	1
64	587	1
1371	412	1
124	26	1
115	821	1
816	1185	1
78	89	1
4	124	1
236	31	1
389	143	1
1272	480	1
2145	546	1
1585	527	1
127	289	1
315	13	1
104	719	1
296	36	1
323	1930	1
80	411	1
100	192	1
5	3157	1
135	50	1
206	7515	1
291	104	1
288	91	1
865	2091	1
497	7559	-1
831	34	1
101	287	1
9	412	1
811	655	1
289	0	1
6	33	1
13	32	1
353	250	1
309	48	1
48	144	1
88	586	1
2029	513	1
2335	3376	1
421	1418	1
1574	246	1
2	1055	1
5	116	1
394	961	1
114	2363	1
61	2	1
552	3251	1
1829	137	1
5	1184	1
24	7547	-1
10	94	1
1807	12	1
1878	3396	1
1201	113	1
0	2822	1
1164	61	1
176	1523	1
1507	102	1
10	344	1
849	44	1
436	116	1
46	25	1
733	0	1
221	2417	1
49	194	1
2011	777	1
5	2351	1
3	1106	1
17	219	1
2	556	1
106	115	1
729	78	1
648	309	1
57	3410	1
116	79	1
797	116	-1
173	41	1
193	735	1
262	1235	1
2405	140	1
899	163	1
89	29	1
88	121	1
144	505	-1
24	40	1
541	16	1
76	8	1
86	601	1
165	7	1
1832	91	1
445	3	1
1495	329	1
905	468	-1
359	52	1
1086	73	1
205	7549	-1
3335	4	1
35	18	1
1684	149	1
60	3097	1
24	42	1
182	7586	-1
451	142	1
15	654	1
7594	2321	1
67	1802	1
192	51	1
431	291	1
389	82	1
51	685	1
899	103	1
7594	176	-1
2541	919	1
268	7551	-1
586	0	1
32	7386	1
8	408	-1
18	8	1
79	54	1
258	478	1
16	106	1
110	32	1
108	989	1
504	992	1
1563	17	1
1516	101	1
613	1107	1
50	66	1
26	29	1
728	38	1
51	797	-1
243	1180	1
70	242	1
134	1731	1
14	50	1
326	7372	1
479	343	1
149	56	1
1	380	1
722	251	1
3354	0	1
613	586	1
683	123	1
27	131	1
10	115	1
2943	15	1
103	765	1
193	0	1
17	1163	1
17	1304	1
9	144	1
193	797	-1
477	100	1
1077	1520	1
876	26	1
140	117	1
702	2	1
7563	1680	1
242	70	1
359	349	1
133	59	1
3211	130	1
1548	1555	1
740	875	1
129	9	1
577	0	1
704	459	1
29	7599	-1
2692	17	1
538	21	1
103	93	1
82	10	1
2136	56	1
3	2867	1
530	839	1
551	188	1
101	1012	1
823	760	1
161	29	1
94	1306	1
327	105	1
76	1439	1
113	1895	1
823	34	1
57	43	1
176	3116	1
37	8	1
7597	25	-1
176	13	1
953	17	1
965	14	1
5341	812	1
8	7567	-1
211	1020	1
87	28	1
3160	60	1
278	82	1
15	564	1
11	153	1
525	86	1
286	747	1
1703	2691	1
61	277	1
39	7409	1
407	985	1
644	595	1
655	45	1
510	402	1
144	1997	1
2768	1725	1
288	390	1
103	287	-1
182	2549	1
2994	54	1
13	196	1
14	373	-1
913	338	1
32	41	1
178	1110	1
670	1122	1
14	1890	1
57	1031	1
69	15	1
2243	40	1
1687	274	1
465	222	1
1	507	1
7560	618	1
7559	110	1
399	185	1
65	9	1
3405	63	1
121	16	1
2360	2411	1
322	3	1
129	7603	-1
88	1689	1
3773	1246	1
204	400	1
791	933	1
124	261	1
875	452	1
100	841	1
2552	225	1
1807	126	1
3073	26	1
432	3253	1
1335	29	1
304	25	1
422	3	1
0	2694	1
612	8	1
3	660	1
45	1802	1
584	57	1
255	328	1
590	1801	1
7600	7597	1
258	1316	1
1623	237	1
372	3068	1
101	47	1
1488	16	1
164	113	-1
64	10	1
119	463	1
210	1	1
254	1684	1
391	1507	1
74	131	1
43	22	1
222	3	1
401	482	1
105	259	1
128	1216	1
502	98	1
114	3212	1
2522	249	1
647	95	1
640	972	1
928	676	1
1035	876	1
97	93	1
234	1690	1
1696	78	1
1272	78	1
481	169	1
0	2314	1
124	816	1
235	181	1
7503	1093	1
331	3039	1
139	1643	1
203	948	1
42	18	1
490	1621	1
13	2123	1
2191	361	-1
631	255	1
800	758	1
756	7508	1
548	7602	1
7602	2111	1
149	659	1
183	672	1
1379	7434	1
1255	13	1
25	1029	1
4	95	1
165	551	1
701	706	1
25	171	1
8	50	1
29	7431	-1
74	25	1
55	176	1
2004	107	1
4	758	-1
1759	82	1
160	40	1
546	776	1
1723	13	1
10	252	1
2386	115	1
25	51	1
388	234	1
332	26	1
1580	18	1
2	1338	1
32	2104	1
198	243	1
149	1039	1
125	1553	1
48	288	1
1177	7	1
2375	148	-1
11	25	1
7385	336	-1
49	1931	1
1443	7563	1
8	1286	1
2455	144	1
1350	380	1
514	152	1
3078	123	-1
29	747	1
0	2763	1
2151	34	1
184	36	1
98	237	1
124	648	1
211	1267	1
